,SeniorCitizen,tenure,MonthlyCharges,genderdummies,Dependentsdummi,PhoneServicedmi,internetservice,DeviceProtection,TechSupport,CableService,oneyear,twoyear,PaperlessBilling,Credit card (automatic),Electronic check,Mailed check,Churn,TotalCharges
1296,1,20,80.7,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1614.2
1297,0,5,75.6,0,0,1,1,0,0,0,0,0,0,0,1,0,0,402.5
1298,0,24,57.6,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1367.75
1299,0,11,44.05,0,0,1,1,0,0,0,0,0,1,0,1,0,1,483.7
1300,0,72,110.6,1,0,1,1,1,1,1,0,1,1,1,0,0,0,7962.2
1301,0,66,58.2,0,1,1,1,0,1,0,0,1,1,1,0,0,0,3810.8
1302,0,45,81.0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,3533.6
1303,0,69,19.7,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1396.9
1304,1,15,85.6,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1345.55
1305,0,28,59.55,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1646.45
1306,0,70,115.55,0,0,1,1,1,1,1,1,0,0,1,0,0,1,8127.6
1307,0,36,75.55,0,0,1,1,1,1,1,1,0,1,0,0,1,0,2680.15
1308,1,16,86.6,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1281.0
1309,0,18,85.2,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1553.9
1310,0,34,97.65,0,0,1,1,0,0,1,0,0,1,0,1,0,1,3207.55
1311,0,42,45.1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,2049.05
1312,0,48,70.95,1,0,1,1,0,1,1,1,0,1,0,0,0,0,3629.2
1313,0,47,109.55,1,0,1,1,1,1,1,0,0,1,0,1,0,1,5124.55
1314,0,39,89.55,0,1,1,1,1,1,0,1,0,1,0,1,0,1,3474.45
1315,0,11,20.9,0,1,1,0,0,0,0,0,1,0,1,0,0,0,202.3
1316,0,7,19.95,1,0,1,0,0,0,0,0,0,1,0,0,1,0,147.5
1317,0,3,24.6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,86.35
1318,0,8,66.7,1,0,1,1,1,0,1,0,0,1,0,1,0,0,579.0
1319,0,1,19.45,1,1,1,0,0,0,0,0,0,1,0,0,1,1,19.45
1320,0,32,94.8,1,1,1,1,1,0,1,1,0,0,0,0,1,0,3131.55
1321,0,60,65.85,1,1,1,1,1,1,0,1,0,1,0,0,0,0,3928.3
1322,0,10,19.95,0,0,1,0,0,0,0,0,0,1,0,0,0,0,187.75
1323,0,71,24.65,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1710.15
1324,0,4,20.35,0,1,1,0,0,0,0,0,0,0,0,0,1,1,76.35
1325,1,1,69.25,0,0,1,1,0,0,0,0,0,1,0,1,0,1,69.25
1326,0,43,51.25,0,1,0,1,0,1,1,1,0,1,0,0,0,0,2151.6
1327,0,59,99.5,1,0,1,1,1,0,1,1,0,1,0,0,0,1,5961.1
1328,0,23,54.25,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1221.55
1329,0,72,19.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1496.45
1330,0,22,56.25,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1292.2
1331,0,1,25.15,0,0,0,1,0,0,0,0,0,1,0,0,1,0,25.15
1332,0,69,23.95,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1713.1
1333,0,50,35.4,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1748.9
1334,1,1,25.2,0,0,0,1,0,0,0,0,0,1,0,1,0,1,25.2
1335,0,2,45.0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,96.45
1336,0,15,75.35,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1114.55
1337,0,31,20.4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,609.1
1338,0,1,20.15,1,0,1,0,0,0,0,0,0,0,0,0,1,1,20.15
1339,0,66,105.0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,7133.25
1341,0,3,54.7,1,1,1,1,0,0,1,0,0,1,1,0,0,1,169.45
1342,0,8,20.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,141.6
1343,0,64,73.05,1,1,1,1,1,0,1,1,0,1,1,0,0,0,4688.65
1344,0,28,20.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,563.05
1345,0,57,100.75,0,0,1,1,1,0,1,1,0,1,1,0,0,0,5985.0
1346,0,14,87.25,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1258.6
1347,0,19,19.95,1,0,1,0,0,0,0,0,1,1,0,0,1,0,373.5
1348,0,10,79.95,1,0,1,1,0,0,1,0,0,1,0,1,0,1,857.2
1349,0,51,49.65,0,0,0,1,0,0,1,0,0,1,0,1,0,0,2553.35
1350,0,67,65.65,0,0,1,1,1,0,0,0,1,0,0,0,1,0,4322.85
1351,0,11,20.45,1,1,1,0,0,0,0,0,0,1,0,1,0,0,250.8
1352,0,72,60.95,1,1,0,1,1,1,1,0,1,0,0,0,0,0,4549.05
1353,0,66,20.35,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1359.5
1354,0,18,88.35,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1639.3
1355,0,9,19.5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,178.85
1356,0,9,75.2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,633.85
1357,0,48,111.45,1,0,1,1,1,0,1,0,0,1,0,0,0,0,5315.1
1358,0,10,70.15,1,0,1,1,0,0,0,0,0,0,0,0,1,0,735.5
1359,0,9,94.75,0,0,1,1,0,0,1,0,0,1,0,1,0,1,889.9
1360,1,13,95.05,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1290.0
1361,0,4,78.45,1,0,1,1,0,0,0,0,0,0,0,1,0,1,330.05
1362,0,4,70.2,1,0,1,1,0,0,0,0,0,1,0,1,0,1,237.95
1363,0,72,92.0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,6474.4
1364,0,51,85.5,0,1,1,1,1,1,1,0,1,0,1,0,0,0,4421.95
1365,0,59,41.05,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2452.7
1366,0,10,85.6,1,0,1,1,0,0,1,0,0,1,0,1,0,1,813.85
1367,1,61,82.15,1,0,1,1,0,0,0,0,0,1,0,1,0,0,4904.85
1368,0,54,84.4,1,0,1,1,1,1,0,1,0,0,0,1,0,0,4484.05
1369,0,33,60.9,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2033.85
1370,0,27,20.25,0,0,1,0,0,0,0,0,1,1,0,0,0,0,538.2
1371,1,1,79.2,0,0,1,1,0,0,1,0,0,1,0,1,0,1,79.2
1372,0,23,95.3,1,0,1,1,0,0,1,0,0,0,0,0,1,0,2192.9
1373,0,1,19.85,1,1,1,0,0,0,0,0,0,0,0,0,1,0,19.85
1374,0,45,84.35,1,1,1,1,1,1,1,0,1,1,0,0,1,0,3858.05
1375,0,39,19.85,0,1,1,0,0,0,0,0,1,1,0,0,0,0,854.8
1376,0,5,70.0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,347.4
1377,0,72,82.3,1,1,1,1,1,1,1,0,1,0,0,0,0,0,5815.15
1378,0,58,66.8,0,1,1,1,0,0,1,0,0,1,0,0,0,0,3970.4
1379,0,70,44.6,0,0,0,1,1,1,0,0,1,1,0,0,0,0,3058.15
1380,0,61,98.45,1,1,1,1,0,1,1,1,0,1,0,0,0,0,6145.2
1381,0,2,70.7,1,0,1,1,0,0,0,0,0,0,0,0,1,0,129.2
1382,0,46,24.95,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1165.9
1383,0,1,49.95,0,0,1,1,0,0,0,0,0,1,0,0,0,1,49.95
1384,0,22,69.25,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1554.0
1385,0,48,102.5,0,0,1,1,1,1,1,0,1,1,1,0,0,0,4904.25
1386,0,64,86.55,1,0,1,1,1,1,1,0,1,0,1,0,0,0,5632.55
1387,0,72,24.3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1643.25
1388,0,12,58.35,0,1,1,1,1,0,1,0,0,1,1,0,0,0,740.55
1389,1,34,94.25,0,0,1,1,1,0,1,0,0,1,0,1,0,1,3217.55
1390,0,72,68.75,0,1,1,1,1,0,1,0,1,0,1,0,0,0,4888.2
1391,0,29,85.8,1,0,1,1,1,0,0,0,0,1,0,1,0,0,2440.25
1392,0,33,20.1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,620.55
1393,0,1,20.35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,20.35
1394,0,62,110.8,0,1,1,1,1,1,1,1,0,1,0,1,0,0,6840.95
1395,0,41,73.0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,3001.2
1396,0,64,100.05,0,0,1,1,1,0,1,1,0,1,1,0,0,1,6254.2
1397,0,4,82.85,0,0,1,1,1,0,1,0,0,1,1,0,0,0,319.6
1398,0,24,84.35,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1938.05
1399,0,14,19.55,0,1,1,0,0,0,0,1,0,0,0,0,1,0,294.5
1400,0,3,19.95,1,1,1,0,0,0,0,0,0,0,0,0,1,0,58.3
1401,1,4,99.8,0,0,1,1,1,0,1,0,0,1,1,0,0,1,442.85
1402,0,18,35.0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,553.0
1403,0,8,66.25,1,0,1,1,0,0,1,0,0,1,0,1,0,0,546.45
1404,0,35,23.3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,797.1
1405,0,1,76.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,76.0
1406,0,66,25.3,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1673.8
1407,0,8,44.55,1,1,0,1,0,1,1,0,1,1,0,0,1,0,343.45
1408,0,71,104.1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,7412.25
1409,0,43,92.55,0,1,1,1,1,0,1,0,0,1,0,0,0,0,4039.0
1410,1,2,93.85,0,0,1,1,0,0,1,0,0,1,0,1,0,1,170.85
1411,1,29,101.45,1,0,1,1,1,0,1,0,0,1,0,0,0,0,2948.6
1412,0,15,84.3,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1308.4
1413,0,65,94.55,1,1,1,1,1,1,0,0,1,0,1,0,0,0,6078.75
1414,0,35,95.5,1,0,1,1,1,1,1,0,0,0,0,1,0,0,3418.2
1415,0,64,100.3,1,0,1,1,0,0,1,1,0,1,1,0,0,0,6603.8
1416,0,58,55.5,0,1,0,1,1,1,1,0,1,1,1,0,0,0,3166.9
1417,1,18,49.85,0,0,1,1,0,0,0,0,0,1,1,0,0,0,865.75
1418,0,67,89.55,1,1,1,1,0,0,1,0,0,1,0,0,0,0,6373.1
1419,0,63,19.15,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1177.05
1420,0,60,99.8,0,0,1,1,0,0,1,0,0,1,0,1,0,0,5985.75
1421,1,9,84.4,1,0,1,1,0,0,1,0,0,1,1,0,0,1,732.5
1422,0,70,113.05,0,1,1,1,1,1,1,0,1,1,1,0,0,0,7869.05
1423,0,15,101.1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1504.05
1424,0,48,19.95,0,1,1,0,0,0,0,1,0,0,0,0,1,0,936.7
1425,0,12,74.15,1,0,1,1,1,1,1,0,0,1,0,1,0,0,741.4
1426,1,71,92.0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,6585.2
1427,1,44,73.85,1,0,1,1,1,0,0,0,0,0,0,1,0,0,3122.4
1428,0,1,50.45,1,0,1,1,0,0,0,0,0,1,0,1,0,1,50.45
1429,0,45,24.45,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1088.25
1430,0,23,24.8,0,0,1,0,0,0,0,1,0,0,1,0,0,0,615.35
1431,0,43,64.85,0,0,1,1,0,1,1,1,0,1,0,0,0,0,2908.2
1432,0,35,20.75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,739.9
1433,0,9,68.95,1,0,1,1,0,1,1,0,0,1,0,0,1,0,593.85
1434,0,12,99.95,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1132.75
1435,1,65,109.4,0,0,1,1,1,0,1,0,0,1,1,0,0,0,7227.45
1436,0,2,91.4,0,0,1,1,1,0,1,0,0,1,0,1,0,1,193.6
1437,0,27,49.0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1291.35
1438,0,40,50.25,0,0,1,1,1,0,0,1,0,1,0,0,1,0,2023.55
1439,1,5,75.55,0,0,1,1,1,0,0,0,0,1,1,0,0,1,349.65
1440,0,8,19.9,1,1,1,0,0,0,0,1,0,0,1,0,0,0,153.95
1441,1,58,97.8,0,0,1,1,0,0,1,1,0,1,0,0,0,0,5458.8
1442,0,52,100.3,0,1,1,1,1,0,1,1,0,0,0,1,0,0,5244.45
1443,0,3,55.8,1,0,1,1,1,1,0,0,0,1,0,0,1,0,154.55
1444,0,41,111.15,1,1,1,1,1,1,1,0,1,1,0,1,0,0,4507.15
1445,0,20,98.55,1,0,1,1,0,1,1,0,0,1,0,0,1,0,2031.95
1446,0,1,50.05,1,1,1,1,0,0,0,0,0,1,0,1,0,0,50.05
1447,0,4,80.8,1,1,1,1,0,1,0,0,0,0,1,0,0,1,332.45
1448,0,23,20.85,1,0,1,0,0,0,0,0,0,0,0,1,0,0,473.9
1449,1,6,19.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,106.8
1450,0,8,19.35,1,1,1,0,0,0,0,0,0,1,0,0,1,0,152.6
1451,0,18,69.5,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1199.4
1452,1,52,48.8,1,0,0,1,0,0,1,0,0,1,1,0,0,0,2555.05
1453,0,31,94.5,1,0,1,1,0,0,1,0,0,1,0,1,0,0,2979.2
1454,0,29,20.65,1,1,1,0,0,0,0,0,0,1,0,0,1,0,654.85
1455,0,36,106.05,0,0,1,1,1,1,1,0,1,1,1,0,0,0,3834.4
1456,0,16,100.0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1534.75
1457,0,42,108.3,1,0,1,1,1,1,1,1,0,1,0,1,0,0,4586.15
1458,0,1,20.55,1,0,1,0,0,0,0,0,0,0,0,1,0,1,20.55
1459,0,60,99.65,0,0,1,1,1,0,1,0,1,1,0,1,0,0,5941.05
1460,0,5,85.3,1,0,1,1,1,0,0,0,0,1,0,1,0,1,424.15
1461,0,22,95.9,1,0,1,1,0,1,1,0,0,0,1,0,0,0,2234.95
1462,0,36,20.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,666.75
1463,0,4,70.4,0,0,1,1,0,0,0,0,0,0,0,1,0,1,281.0
1464,0,9,64.95,1,0,1,1,0,1,1,0,0,0,0,0,1,0,547.8
1465,0,1,74.6,1,1,1,1,0,0,0,0,0,0,1,0,0,0,74.6
1466,0,12,49.2,1,1,1,1,0,0,0,0,0,1,0,1,0,0,571.15
1467,0,23,73.75,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1756.6
1468,0,62,92.3,1,0,1,1,0,0,1,1,0,1,0,0,0,0,5731.45
1469,0,37,98.8,1,0,1,1,0,1,1,0,0,0,0,0,0,1,3475.55
1470,0,8,19.2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,156.85
1471,0,31,88.65,1,0,1,1,1,0,1,0,0,0,1,0,0,0,2683.2
1472,0,13,74.4,1,1,1,1,0,0,0,0,0,1,1,0,0,1,896.75
1473,0,24,98.75,0,0,1,1,1,0,1,0,0,1,0,1,0,1,2407.3
1474,0,45,95.95,1,1,1,1,1,0,1,0,0,1,0,0,0,0,4456.65
1475,1,69,105.4,0,0,1,1,0,1,1,0,1,0,1,0,0,0,6998.95
1476,0,2,20.25,1,0,1,0,0,0,0,0,0,0,0,0,1,0,36.8
1477,0,61,106.0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,6547.7
1478,0,41,104.7,1,0,1,1,1,0,1,0,0,1,0,1,0,1,4346.4
1479,0,44,49.05,0,0,0,1,1,0,1,1,0,1,0,1,0,0,2265.0
1480,0,39,35.55,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1309.15
1481,0,72,65.1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,4754.3
1482,1,13,96.85,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1235.55
1483,0,51,69.75,0,1,1,1,0,1,1,1,0,1,1,0,0,0,3562.5
1484,1,71,99.2,0,0,1,1,1,0,1,0,1,1,0,1,0,0,7213.75
1485,1,22,96.7,1,0,1,1,0,0,1,0,0,1,0,1,0,1,2082.95
1486,0,2,55.05,0,0,1,1,0,1,0,0,0,1,1,0,0,1,102.75
1487,0,56,106.8,0,0,1,1,1,0,1,1,0,1,0,1,0,0,5914.4
1488,0,1,51.25,1,0,1,1,0,0,0,0,0,0,0,0,1,0,51.25
1489,0,23,57.75,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1282.85
1490,1,66,70.85,0,0,1,1,1,0,1,1,0,1,0,0,0,0,4738.85
1491,0,1,19.55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19.55
1492,1,19,88.2,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1775.8
1493,0,11,79.5,1,0,1,1,1,0,0,0,0,1,0,0,0,0,795.65
1494,0,8,19.75,0,1,1,0,0,0,0,1,0,1,0,0,1,1,145.0
1495,0,52,98.15,0,1,1,1,1,0,1,0,0,0,0,0,0,0,4993.4
1496,0,3,20.25,1,0,1,0,0,0,0,0,0,1,0,1,0,0,61.45
1497,0,51,79.15,0,1,1,1,0,0,0,0,0,1,0,0,0,0,4018.55
1498,1,15,75.65,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1146.65
1499,1,64,94.25,1,0,1,1,1,0,1,0,0,1,0,1,0,0,6081.4
1500,0,37,40.2,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1478.85
1501,0,13,19.95,1,0,1,0,0,0,0,0,1,0,0,0,1,0,243.65
1502,0,49,55.35,1,0,1,1,0,0,0,1,0,1,0,1,0,0,2633.95
1503,1,45,102.15,0,0,1,1,1,0,1,1,0,1,0,0,0,0,4735.35
1504,0,18,71.1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1247.75
1505,1,1,74.7,1,0,1,1,0,0,0,0,0,1,0,1,0,1,74.7
1506,0,68,54.1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,3794.5
1507,0,54,19.65,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1008.7
1508,1,23,88.45,0,1,1,1,1,0,1,0,0,1,0,0,0,0,2130.55
1509,0,17,76.65,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1313.55
1510,0,71,80.4,1,0,1,1,1,1,1,0,1,0,1,0,0,0,5727.15
1511,0,67,19.25,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1372.9
1512,0,14,84.8,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1203.9
1513,1,1,25.8,0,0,0,1,0,0,0,0,0,1,0,0,1,1,25.8
1514,0,63,19.5,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1215.1
1515,0,41,68.6,0,0,1,1,1,1,1,1,0,1,0,1,0,0,2877.05
1516,0,17,92.6,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1579.7
1517,0,56,100.55,1,0,1,1,0,0,1,1,0,1,0,1,0,0,5514.95
1518,0,5,20.55,0,0,1,0,0,0,0,0,0,0,1,0,0,0,96.1
1519,0,2,42.6,0,0,0,1,0,0,1,0,0,1,0,1,0,1,72.4
1520,0,3,19.6,0,0,1,0,0,0,0,0,0,1,0,0,1,0,55.25
1521,0,37,67.45,1,0,1,1,1,1,0,1,0,0,0,1,0,0,2443.3
1522,0,29,68.85,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1970.5
1523,0,8,43.55,1,0,1,1,0,0,0,0,0,0,0,0,1,0,335.4
1524,0,63,109.85,0,0,1,1,1,1,1,0,0,1,1,0,0,0,7002.95
1525,0,7,20.65,0,1,1,0,0,0,0,0,0,0,0,0,1,0,158.95
1526,0,3,95.4,0,0,1,1,0,0,1,0,0,0,0,1,0,0,293.15
1527,0,72,21.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1493.75
1528,0,19,56.2,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1093.4
1529,0,59,18.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1057.85
1530,0,2,90.0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,190.05
1531,0,35,25.75,0,1,1,0,0,0,0,0,0,1,0,1,0,0,882.55
1532,0,14,19.6,1,0,1,0,0,0,0,0,0,0,1,0,0,0,300.4
1533,0,14,75.35,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1025.95
1534,0,69,19.8,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1436.95
1535,1,7,64.2,1,0,1,1,0,1,0,0,0,0,0,1,0,0,475.0
1536,0,69,75.75,1,1,1,1,1,1,1,0,1,1,0,0,0,0,5388.15
1537,0,72,78.95,0,1,1,1,0,1,1,0,1,1,0,1,0,0,5730.15
1538,0,8,100.85,1,0,1,1,0,0,1,0,0,0,0,1,0,1,819.55
1539,0,4,50.3,0,1,1,1,0,0,0,0,0,0,0,1,0,0,217.1
1540,0,63,80.3,1,1,1,1,1,0,0,0,0,1,1,0,0,0,4896.35
1541,0,72,19.85,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1434.1
1542,0,46,21.1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,937.1
1543,0,5,69.95,0,0,1,1,0,0,0,0,0,0,0,1,0,1,330.15
1544,0,30,50.0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1474.9
1545,0,63,104.75,1,0,1,1,1,0,1,0,1,1,0,0,0,0,6536.5
1546,0,60,19.85,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1128.1
1547,0,63,107.5,0,0,1,1,1,0,1,1,0,1,0,1,0,1,6873.75
1548,0,25,85.9,1,1,1,1,0,1,1,0,0,0,0,1,0,0,2199.05
1549,0,1,45.85,1,0,1,1,0,0,0,0,0,1,0,0,1,1,45.85
1550,1,6,80.8,1,0,1,1,1,0,0,0,0,1,0,1,0,0,457.1
1551,0,22,25.25,1,0,1,0,0,0,0,0,1,0,0,0,1,0,566.5
1552,0,31,80.55,0,1,1,1,0,1,1,0,1,0,0,0,0,0,2471.6
1553,0,39,81.5,0,1,1,1,1,1,0,0,0,1,0,0,0,0,3107.3
1554,0,26,20.9,1,0,1,0,0,0,0,0,0,0,0,0,1,0,518.3
1555,0,53,106.1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,5769.75
1556,0,1,91.7,0,0,1,1,0,1,1,0,0,0,0,1,0,1,91.7
1557,0,12,67.25,1,0,1,1,0,1,0,0,0,1,0,1,0,0,832.3
1558,0,16,95.6,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1555.65
1559,0,2,20.35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,45.3
1560,0,39,45.05,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1790.6
1561,0,1,74.95,1,0,1,1,0,0,0,0,0,1,0,1,0,1,74.95
1562,0,7,34.65,0,1,0,1,0,1,0,0,0,0,0,0,1,0,246.6
1563,1,4,69.35,1,0,1,1,0,0,0,0,0,0,0,1,0,0,261.65
1564,1,10,95.35,1,0,1,1,0,0,1,0,0,1,0,1,0,1,898.35
1565,0,55,81.55,0,0,1,1,1,0,0,0,0,1,0,1,0,0,4509.5
1566,0,72,75.4,1,1,1,1,1,0,1,0,1,1,0,0,0,0,5480.25
1567,0,10,67.8,0,0,1,1,1,0,1,0,0,1,1,0,0,0,653.15
1568,1,11,111.4,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1183.05
1569,0,15,46.3,0,1,1,1,0,0,0,0,0,0,0,1,0,0,639.45
1570,0,23,20.4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,478.75
1571,0,1,20.05,1,1,1,0,0,0,0,0,0,0,0,0,1,0,20.05
1572,1,3,45.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,127.1
1573,0,47,96.1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,4391.45
1574,0,15,19.65,0,1,1,0,0,0,0,1,0,0,0,0,1,0,270.6
1575,0,66,99.5,1,0,1,1,1,0,1,0,0,0,0,1,0,1,6710.5
1576,1,68,60.65,0,0,1,1,1,1,0,1,0,1,0,0,0,0,3975.9
1577,0,17,98.6,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1704.95
1578,0,7,59.5,0,0,1,1,0,1,1,0,0,1,0,0,1,1,415.95
1579,1,12,80.45,1,0,1,1,0,0,1,0,0,1,0,1,0,1,950.2
1580,1,21,71.7,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1497.05
1581,0,21,36.0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,780.15
1582,0,56,65.2,0,1,1,1,0,0,1,1,0,0,0,0,0,0,3512.15
1583,0,6,48.95,0,1,1,1,0,0,0,0,0,1,1,0,0,0,273.25
1584,1,65,53.5,0,0,0,1,1,0,1,0,1,1,0,0,0,0,3517.9
1585,0,42,80.45,1,0,1,1,0,1,1,1,0,0,1,0,0,0,3375.9
1586,0,68,109.05,0,1,1,1,1,1,1,0,1,1,0,0,0,0,7508.55
1587,0,48,26.3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1245.05
1588,1,50,106.8,0,0,1,1,0,1,1,1,0,1,0,1,0,0,5347.95
1589,1,7,64.95,0,0,1,1,1,0,1,0,0,1,0,1,0,0,493.65
1590,0,63,19.35,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1263.85
1591,0,17,21.1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,385.55
1592,0,42,77.95,0,1,1,1,0,0,1,0,0,1,1,0,0,1,3384.0
1593,0,4,18.85,1,1,1,0,0,0,0,0,0,0,0,0,1,0,84.2
1594,0,62,26.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1638.7
1595,1,2,74.7,1,0,1,1,0,0,0,0,0,1,0,1,0,1,165.4
1596,0,2,70.35,0,0,1,1,0,0,0,0,0,1,0,1,0,0,120.25
1597,0,48,96.9,1,0,1,1,1,0,1,0,1,1,0,0,0,0,4473.45
1598,0,27,19.55,1,0,1,0,0,0,0,0,1,0,0,0,0,0,520.55
1599,0,70,80.4,0,1,1,1,1,1,1,0,1,1,0,0,0,0,5717.85
1600,1,1,88.8,1,0,1,1,1,0,1,0,0,1,0,1,0,1,88.8
1601,0,46,94.65,1,0,1,1,1,0,1,1,0,1,0,1,0,0,4312.5
1602,0,30,90.25,1,0,1,1,0,0,1,0,0,1,0,1,0,1,2755.35
1603,0,15,64.65,0,0,1,1,0,0,1,0,0,1,0,0,0,1,994.55
1604,0,69,95.75,1,1,1,1,1,0,1,1,0,0,1,0,0,0,6511.25
1605,0,65,19.55,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1218.65
1606,1,72,104.1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,7447.7
1607,1,13,89.05,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1169.35
1608,0,17,20.1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,279.5
1609,0,51,111.55,1,0,1,1,1,1,1,1,0,1,0,1,0,0,5720.35
1610,0,51,60.5,1,1,1,1,0,1,0,0,1,0,1,0,0,0,3121.45
1611,0,72,90.95,0,0,1,1,1,1,1,0,1,1,0,0,0,0,6468.6
1612,0,67,87.4,1,1,1,1,1,0,0,1,0,0,0,1,0,1,5918.8
1613,0,34,19.7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,675.6
1614,0,67,50.95,1,0,0,1,0,1,1,0,1,1,0,0,0,0,3521.7
